cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
34sy55hi,David SC Hui,Acute Encephalopathy Associated with Influenza A Infection in Adults,no-cc,2010-01-16,Emerg Infect Dis,8603.654,841,49210,The University of Texas MD Anderson Cancer Center,Medicine,The University of Texas MD Anderson Cancer Center,333945.3,US,healthcare,17462761,Medicine,,,,,,
87yq2317,Alongkorn Amonsin,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,3637.309,126,3066,SupAgro,Biology,SupAgro,26059.209,FR,,355279,Biology,,,,,,
87yq2317,Jiradej Lapkuntod,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,955.89594,6,189,Chulalongkorn University,Genetics,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
87yq2317,Rachod Tantilertcharoen,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,1942.1671,32,814,Chulalongkorn University,Genetics,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
87yq2317,Roongroje Thanawongnuwech,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,3264.576,116,2409,Chulalongkorn University,Medicine,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
87yq2317,Roongroje Thanawongnuwech,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,3264.576,116,2409,Chulalongkorn University,Medicine,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Roongroje Thanawongnuwech,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,3264.576,116,2409,Chulalongkorn University,Medicine,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Roongroje Thanawongnuwech,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,3264.576,116,2409,Chulalongkorn University,Medicine,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
87yq2317,Sanipa Suradhat,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,2343.4092,50,1102,Chulalongkorn University,Genetics,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
87yq2317,Apiradee Theamboonlers,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,4241.243,210,4465,Chulalongkorn University,Medicine,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Suphasawatt Puranaveja,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1039.2195,5,210,Chulalongkorn University,Genetics,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Sawang Kesdaengsakonwut,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1036.2286,2,226,Chulalongkorn University,Medicine,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Porjit Choojai,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,847.55896,2,144,Chulalongkorn University,Genetics,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Roongtham Kedkovid,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1452.8429,24,437,Chulalongkorn University,Biology,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
n4duwd0x,Komkrich Teankum,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1477.4178,25,424,Chulalongkorn University,Genetics,Chulalongkorn University,51865.51,TH,education,1391531,Biology,,,,,,
87yq2317,Kamol Suwannakarn,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,1816.8673,43,862,Siriraj Hospital,Genetics,Siriraj Hospital,28801.857,TH,healthcare,346493,Medicine,,,,,,
87yq2317,Yong Poovorawan,"Influenza Virus (H5N1) in Live Bird Markets and Food Markets, Thailand",no-cc,2008-11-16,Emerg Infect Dis,4699.7495,783,10434,Royal Society,Biology,Royal Society,8488.087,GB,nonprofit,56578,Biology,,,,,,
t7004uw2,Mirjam Kretzschmar,Enhanced Hygiene Measures and Norovirus Transmission during an Outbreak,no-cc,2009-01-16,Emerg Infect Dis,4859.166,346,10420,University Medical Center Utrecht,Medicine,University Medical Center Utrecht,86272.29,NL,healthcare,2662598,Medicine,,,,,,
3tt99oax,Thomas Mourez,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,1198.8647,37,742,University of Rouen,Medicine,University of Rouen,41466.01,FR,education,902687,Biology,,,,,,
3tt99oax,Thomas Mourez,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,1198.8647,37,742,University of Rouen,Medicine,University of Rouen,41466.01,FR,education,902687,Biology,,,,,,
3tt99oax,Anne Bergeron,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,2542.3035,202,4680,Hôpital Saint-Louis,Medicine,,,,,,,,,,,,
3tt99oax,Régis Peffault de Latour,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,5274.151,457,7015,Hôpital Saint-Louis,Medicine,,,,,,,,,,,,
3tt99oax,Abdellatif Tazi,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,3558.1687,224,4953,Hôpital Saint-Louis,Medicine,,,,,,,,,,,,
3tt99oax,Jérôme LeGoff,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,2396.996,150,2559,Hôpital Saint-Louis,Medicine,,,,,,,,,,,,
3tt99oax,Patricia Ribaud,Polyomaviruses KI and WU in Immunocompromised Patients with Respiratory Disease,no-cc,2009-01-16,Emerg Infect Dis,4515.3193,199,10433,Assistance Publique – Hôpitaux de Paris,Medicine,,,,,,,,,,,,
50wqhp04,Rocio Inga,International Course on Emerging Viruses in the Amazon Region,no-cc,2009-04-16,Emerg Infect Dis,763.4546,8,327,Cayetano Heredia University,Genetics,Cayetano Heredia University,43806.49,PE,education,361483,Medicine,,,,,,
5hwqdnx1,Howard Burkom,Enhancing Time-Series Detection Algorithms for Automated Biosurveillance,no-cc,2009-04-16,Emerg Infect Dis,1563.3533,97,957,Johns Hopkins University Applied Physics Laboratory,Computer science,Johns Hopkins University Applied Physics Laboratory,75278.54,US,facility,810819,Physics,,,,,,
8d4f4gmw,James G Wood,Effects of Internal Border Control on Spread of Pandemic Influenza,no-cc,2007-07-16,Emerg Infect Dis,1913.2323,134,3347,UNSW Sydney,Medicine,UNSW Sydney,189054.8,AU,education,7691069,Biology,,,,,,
pebc17zw,Thomas Junier,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,2656.4868,72,4004,University of Neuchâtel,Biology,,,,,,,,,,,,
pebc17zw,Daniel Gerlach,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,2730.84,54,5923,Boehringer Ingelheim,Biology,Boehringer Ingelheim,51550.44,DE,company,766005,Biology,,,,,,
pebc17zw,Samuel Cordey,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,1652.5254,80,1362,Geneva College,Biology,Geneva College,18629.102,US,education,185689,Medicine,,,,,,
pebc17zw,Laurent Kaiser,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,4135.7437,429,12642,Geneva College,Medicine,Geneva College,18629.102,US,education,185689,Medicine,,,,,,
pebc17zw,Kathrin Mühlemann,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,3043.3464,105,3765,University of Bern,Biology,University of Bern,100403.81,CH,education,5994499,Biology,,,,,,
pebc17zw,Nicolas Regamey,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,2529.79,119,3209,Luzerner Kantonsspital,Medicine,Luzerner Kantonsspital,18773.916,CH,healthcare,69187,Medicine,,,,,,
pebc17zw,Philippe Eigenmann,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,4460.4976,286,10356,University Hospital of Geneva,Medicine,University Hospital of Geneva,47037.56,CH,healthcare,1169103,Medicine,,,,,,
34sy55hi,Joseph JY Sung,Acute Encephalopathy Associated with Influenza A Infection in Adults,no-cc,2010-01-16,Emerg Infect Dis,11524.752,1563,68543,Nanyang Technological University,Medicine,Nanyang Technological University,168958.89,SG,education,8704998,Physics,,,,,,
4psg0z3n,Yves Froehlich,"Interaction Between Humans and Poultry, Rural Cambodia",no-cc,2007-01-16,Emerg Infect Dis,521.78467,3,152,Institut Pasteur du Cambodge,Medicine,Institut Pasteur du Cambodge,24800.87,KH,facility,85327,Medicine,,,,,,
4psg0z3n,Sirenda Vong,"Interaction Between Humans and Poultry, Rural Cambodia",no-cc,2007-01-16,Emerg Infect Dis,3981.7693,77,4275,Institut Pasteur du Cambodge,Medicine,Institut Pasteur du Cambodge,24800.87,KH,facility,85327,Medicine,,,,,,
34sy55hi,Niklas Lindegardh,Acute Encephalopathy Associated with Influenza A Infection in Adults,no-cc,2010-01-16,Emerg Infect Dis,4199.0767,124,5479,Mahidol University,Medicine,Mahidol University,49127.188,TH,education,1239708,Biology,,,,,,
4psg0z3n,Maria D Van Kerkhove,"Interaction Between Humans and Poultry, Rural Cambodia",no-cc,2007-01-16,Emerg Infect Dis,4270.295,117,8307,World Health Organization,Medicine,World Health Organization,68240.39,CH,government,1754340,Medicine,,,,,,
y6di4ver,Boris I Pavlin,"Risk of Importing Zoonotic Diseases through Wildlife Trade, United States",no-cc,2009-11-16,Emerg Infect Dis,6395.748,31,17459,World Health Organization,Medicine,World Health Organization,68240.39,CH,government,1754340,Medicine,,,,,,
4psg0z3n,Davun Holl,"Interaction Between Humans and Poultry, Rural Cambodia",no-cc,2007-01-16,Emerg Infect Dis,1567.3518,38,712,Ministry of Agriculture Forestry and Fisheries,Medicine,Ministry of Agriculture Forestry and Fisheries,22138.932,JP,government,113164,Biology,,,,,,
5apikyi7,Michel Gauthier-Clerc,Bird Migration Routes and Risk for Pathogen Dispersion into Western Mediterranean Wetlands,no-cc,2007-03-16,Emerg Infect Dis,2892.2205,128,3190,Tour du Valat,Biology,Tour du Valat,17044.566,FR,facility,35960,Biology,,,,,,
5apikyi7,Philippe Sabatier,Bird Migration Routes and Risk for Pathogen Dispersion into Western Mediterranean Wetlands,no-cc,2007-03-16,Emerg Infect Dis,1177.7639,48,853,VetAgro Sup,Biology,VetAgro Sup,16363.217,FR,education,42923,Biology,,,,,,
out6zg61,Luis A Ruedas,Increased Host Species Diversity and Decreased Prevalence of Sin Nombre Virus,no-cc,2009-07-16,Emerg Infect Dis,1358.8715,59,1006,Portland State University,Biology,Portland State University,39635.176,US,education,729096,Computer science,,,,,,
n4duwd0x,Pariwat Poolperm,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1089.1667,15,268,Kasetsart University,Medicine,Kasetsart University,30837.14,TH,education,410030,Biology,,,,,,
n4duwd0x,Preeda Lertwatcharasarakul,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1080.6707,40,272,Kasetsart University,Biology,Kasetsart University,30837.14,TH,education,410030,Biology,,,,,,
n4duwd0x,Alongkot Boonsoongnern,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1221.0021,23,320,Kasetsart University,Biology,Kasetsart University,30837.14,TH,education,410030,Biology,,,,,,
n4duwd0x,Kitcha Urairong,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1364.6073,9,381,Kasetsart University,Genetics,Kasetsart University,30837.14,TH,education,410030,Biology,,,,,,
n4duwd0x,Pravina Kitikoon,"Chinese-like Strain of Porcine Epidemic Diarrhea Virus, Thailand",no-cc,2009-07-16,Emerg Infect Dis,1810.3727,36,851,National Animal Disease Center,Genetics,National Animal Disease Center,26608.041,US,facility,230903,Biology,,,,,,
oi9j5o0n,Jasmin Skuballa,"European Hedgehogs as Hosts for Borrelia spp., Germany",no-cc,2007-06-16,Emerg Infect Dis,1083.0068,19,372,Chemisches und Veterinäruntersuchungsamt Karlsruhe,Biology,,,,,,,,,,,,
oi9j5o0n,Rainer Oehme,"European Hedgehogs as Hosts for Borrelia spp., Germany",no-cc,2007-06-16,Emerg Infect Dis,1565.1592,46,1230,Baden-Wuerttemberg Cooperative State University,Medicine,,,,,,,,,,,,
oi9j5o0n,Kathrin Hartelt,"European Hedgehogs as Hosts for Borrelia spp., Germany",no-cc,2007-06-16,Emerg Infect Dis,1393.2635,16,674,Baden-Wuerttemberg Cooperative State University,Biology,,,,,,,,,,,,
oi9j5o0n,Peter Kimmig,"European Hedgehogs as Hosts for Borrelia spp., Germany",no-cc,2007-06-16,Emerg Infect Dis,997.185,250,608,University of Hohenheim,Biology,University of Hohenheim,53384.785,DE,education,1246006,Biology,,,,,,
oi9j5o0n,Horst Taraschewski,"European Hedgehogs as Hosts for Borrelia spp., Germany",no-cc,2007-06-16,Emerg Infect Dis,2054.4875,89,1592,Karlsruhe Institute of Technology,Biology,Karlsruhe Institute of Technology,124070.05,DE,education,7015502,Physics,,,,,,
h3yxymh3,Timothy E Ford,Using Satellite Images of Environmental Changes to Predict Infectious Disease Outbreaks,no-cc,2009-09-16,Emerg Infect Dis,2446.8052,131,4173,Massachusetts General Hospital,Biology,Massachusetts General Hospital,180887.69,US,healthcare,13765007,Medicine,,,,,,
h3yxymh3,Joan B Rose,Using Satellite Images of Environmental Changes to Predict Infectious Disease Outbreaks,no-cc,2009-09-16,Emerg Infect Dis,4404.702,346,13946,Michigan State University,Biology,Michigan State University,137326.31,US,education,10691840,Biology,,,,,,
h3yxymh3,Stephen S Morse,Using Satellite Images of Environmental Changes to Predict Infectious Disease Outbreaks,no-cc,2009-09-16,Emerg Infect Dis,433.90958,8,134,Rockefeller University,Genetics,Rockefeller University,108800.16,US,education,7176682,Biology,,,,,,
h3yxymh3,Terry L Yates,Using Satellite Images of Environmental Changes to Predict Infectious Disease Outbreaks,no-cc,2009-09-16,Emerg Infect Dis,2310.6797,104,3202,University of New Mexico,Biology,University of New Mexico,104219.09,US,education,5090254,Biology,,,,,,
fmgnavfq,Pasi Lehtinen,"Clinical Assessment and Improved Diagnosis of Bocavirus-induced Wheezing in Children, Finland",no-cc,2009-09-16,Emerg Infect Dis,2244.3887,32,2021,Turku University Hospital,Medicine,Turku University Hospital,38242.293,FI,healthcare,722412,Medicine,,,,,,
fmgnavfq,Olli Ruuskanen,"Clinical Assessment and Improved Diagnosis of Bocavirus-induced Wheezing in Children, Finland",no-cc,2009-09-16,Emerg Infect Dis,5723.4453,381,11751,Turku University Hospital,Medicine,Turku University Hospital,38242.293,FI,healthcare,722412,Medicine,,,,,,
fmgnavfq,Tobias Allander,"Clinical Assessment and Improved Diagnosis of Bocavirus-induced Wheezing in Children, Finland",no-cc,2009-09-16,Emerg Infect Dis,3675.724,79,5460,Karolinska University Hospital,Biology,Karolinska University Hospital,92378.89,SE,healthcare,3898626,Medicine,,,,,,
cwzpb8fu,Azizul Haque,Confronting Potential Influenza A (H5N1) Pandemic with Better Vaccines,no-cc,2007-10-16,Emerg Infect Dis,2200.9067,139,2151,Medical University of South Carolina,Biology,Medical University of South Carolina,98822.484,US,education,3842538,Medicine,,,,,,
cwzpb8fu,Didier Hober,Confronting Potential Influenza A (H5N1) Pandemic with Better Vaccines,no-cc,2007-10-16,Emerg Infect Dis,3139.6636,269,4250,Lille University of Science and Technology,Medicine,Lille University of Science and Technology,48516.81,FR,,899308,Biology,,,,,,
cwzpb8fu,Lloyd H Kasper,Confronting Potential Influenza A (H5N1) Pandemic with Better Vaccines,no-cc,2007-10-16,Emerg Infect Dis,3175.3022,137,5707,Dartmouth College,Medicine,Dartmouth College,93111.74,US,education,4368125,Biology,,,,,,
ge5iri3v,Allison L Greenspan,Global Public Health Security,no-cc,2007-10-16,Emerg Infect Dis,463.2059,5,110,International Association of Universities,Political science,International Association of Universities,906.8598,FR,,343,Political science,,,,,,
y6di4ver,Lisa M Schloegel,"Risk of Importing Zoonotic Diseases through Wildlife Trade, United States",no-cc,2009-11-16,Emerg Infect Dis,1361.215,9,873,EcoHealth Alliance,Biology,EcoHealth Alliance,17461.574,US,nonprofit,76859,Biology,,,,,,
y6di4ver,Peter Daszak,"Risk of Importing Zoonotic Diseases through Wildlife Trade, United States",no-cc,2009-11-16,Emerg Infect Dis,7302.3384,422,26251,EcoHealth Alliance,Biology,EcoHealth Alliance,17461.574,US,nonprofit,76859,Biology,,,,,,
y6di4ver,Peter Daszak,"Risk of Importing Zoonotic Diseases through Wildlife Trade, United States",no-cc,2009-11-16,Emerg Infect Dis,7302.3384,422,26251,EcoHealth Alliance,Biology,EcoHealth Alliance,17461.574,US,nonprofit,76859,Biology,,,,,,
34sy55hi,Nicholas J White,Acute Encephalopathy Associated with Influenza A Infection in Adults,no-cc,2010-01-16,Emerg Infect Dis,7599.8022,1485,49297,Mahidol Oxford Tropical Medicine Research Unit,Biology,Mahidol Oxford Tropical Medicine Research Unit,47913.47,TH,facility,273408,Medicine,,,,,,
8d4f4gmw,Nasim Zamani,Effects of Internal Border Control on Spread of Pandemic Influenza,no-cc,2007-07-16,Emerg Infect Dis,1557.1613,193,1128,Shahid Beheshti University of Medical Sciences,Medicine,Shahid Beheshti University of Medical Sciences,64265.293,IR,education,785794,Medicine,,,,,,
8d4f4gmw,C Raina MacIntyre,Effects of Internal Border Control on Spread of Pandemic Influenza,no-cc,2007-07-16,Emerg Infect Dis,5043.457,494,11350,Kirby Institute,Medicine,Kirby Institute,20621.105,AU,,192694,Medicine,,,,,,
gdsfkw1b,Maricê N Oliveira,Protein secretion in Lactococcus lactis : an efficient way to increase the overall heterologous protein production,cc-by,2005-01-04,Microb Cell Fact,,1,0,Unknown,Computer science,,,,,,,,,,,,
gdsfkw1b,Daniela A Freitas,Protein secretion in Lactococcus lactis : an efficient way to increase the overall heterologous protein production,cc-by,2005-01-04,Microb Cell Fact,,,,,,,,,,,,,,,,,
gdsfkw1b,Valeria D Guimaraes,Protein secretion in Lactococcus lactis : an efficient way to increase the overall heterologous protein production,cc-by,2005-01-04,Microb Cell Fact,,,,,,,,,,,,,,,,,
gdsfkw1b,Yves Le Loir,Protein secretion in Lactococcus lactis : an efficient way to increase the overall heterologous protein production,cc-by,2005-01-04,Microb Cell Fact,3581.0217,215,5069,Science and Technology of Milk and Eggs,Biology,Science and Technology of Milk and Eggs,8837.543,FR,facility,13191,Chemistry,,,,,,
