cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field
h8upyzb1,Roza Nastovska,Prevention of Cytotoxic T Cell Escape Using a Heteroclitic Subdominant Viral T Cell Determinant,cc-by,2008-10-24,PLoS Pathog,548.8274,3,85,University of Melbourne,Immune system,University of Melbourne,135404.36,AU,education,11539638,Biology
3dgjv0x1,Michael R Betts,HIV-Specific T-Cells Accumulate in the Liver in HCV/HIV Co-Infection,cc-by,2008-10-20,PLoS One,4813.998,206,17074,University of Pennsylvania,Medicine,University of Pennsylvania,190056.86,US,education,27735138,Biology
pr9i9swk,Gary P Kobinger,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,4804.4663,304,10063,University of Pennsylvania,Biology,University of Pennsylvania,190056.86,US,education,27735138,Biology
pr9i9swk,Gary P Kobinger,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,4038.658,304,10063,University of Pennsylvania,Biology,University of Pennsylvania,190056.86,US,education,27735138,Biology
dg10rf2f,George M Shaw,Escape from Autologous Neutralizing Antibodies in Acute/Early Subtype C HIV-1 Infection Requires Multiple Pathways,cc0,2009-09-18,PLoS Pathog,5872.652,383,30734,University of Pennsylvania,Biology,University of Pennsylvania,190056.86,US,education,27735138,Biology
3dgjv0x1,Roberta Halpenny,HIV-Specific T-Cells Accumulate in the Liver in HCV/HIV Co-Infection,cc-by,2008-10-20,PLoS One,1719.3776,20,1255,Maple Leaf Medical Clinic,Genetics,Maple Leaf Medical Clinic,6745.965,CA,healthcare,6482,Medicine
etjqaovc,Juan Mayordomo-Colunga,Multiorgan failure due to hemophagocytic syndrome: A case report,cc-by,2008-10-03,Cases J,1460.817,55,644,Instituto de Salud Carlos III,Medicine,Instituto de Salud Carlos III,108853.1,ES,nonprofit,1682696,Medicine
av0wlbua,Inmaculada Casas,Global Distribution of Novel Rhinovirus Genotype,no-cc,2008-06-16,Emerg Infect Dis,2788.942,193,4404,Instituto de Salud Carlos III,Medicine,Instituto de Salud Carlos III,108853.1,ES,nonprofit,1682696,Medicine
etjqaovc,Corsino Rey,Multiorgan failure due to hemophagocytic syndrome: A case report,cc-by,2008-10-03,Cases J,1786.6553,122,1358,University of Oviedo,Medicine,University of Oviedo,69417.11,ES,education,2119087,Biology
seass3p0,Xingming Li,"An analysis of hospital preparedness capacity for public health emergency in four regions of China: Beijing, Shandong, Guangxi, and Hainan",cc-by,2008-09-20,BMC Public Health,454.3783,5,156,Central South University,Medicine,Central South University,79658.21,CN,education,3809672,Chemistry
uvf5qzfd,Haizhen Zhu,Short-hairpin RNAs delivered by lentiviral vector transduction trigger RIG-I-mediated IFN activation,cc-by-nc,2009-09-03,Nucleic Acids Res,1470.4097,46,1358,Central South University,Genetics,Central South University,79658.21,CN,education,3809672,Chemistry
seass3p0,Hui Zhang,"An analysis of hospital preparedness capacity for public health emergency in four regions of China: Beijing, Shandong, Guangxi, and Hainan",cc-by,2008-09-20,BMC Public Health,4216.802,1553,29990,ShanghaiTech University,Physics,ShanghaiTech University,34318.24,CN,education,477689,Chemistry
p56v8wi1,Sylvie Samain,Molecular evidence for the evolution of ichnoviruses from ascoviruses by symbiogenesis,cc-by,2008-09-18,BMC Evol Biol,3199.4683,16,4662,Genoscope,Genetics,Genoscope,17226.762,FR,facility,153950,Biology
pr9i9swk,Maria A Croyle,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,1783.4054,61,1777,The University of Texas at Austin,Biology,The University of Texas at Austin,254783.16,US,education,14603612,Physics
dqp4lzqs,John R Herbold,Emerging zoonotic diseases: An opportunity to apply the concepts of nidality and one-medicine,no-cc,2005-09-16,Environ Health Prev Med,750.5406,24,330,The University of Texas at Austin,Medicine,The University of Texas at Austin,254783.16,US,education,14603612,Physics
pr9i9swk,Ami Patel,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,1590.641,54,1624,The Wistar Institute,Medicine,The Wistar Institute,65721.08,US,facility,1427965,Biology
pr9i9swk,Ami Patel,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,1590.641,54,1624,The Wistar Institute,Medicine,The Wistar Institute,65721.08,US,facility,1427965,Biology
l3ej1hdk,Ami Patel,A Porcine Adenovirus with Low Human Seroprevalence Is a Promising Alternative Vaccine Vector to Human Adenovirus 5 in an H5N1 Virus Disease Model,cc-by,2010-12-16,PLoS One,1590.641,54,1624,The Wistar Institute,Medicine,The Wistar Institute,65721.08,US,facility,1427965,Biology
l3ej1hdk,Ami Patel,A Porcine Adenovirus with Low Human Seroprevalence Is a Promising Alternative Vaccine Vector to Human Adenovirus 5 in an H5N1 Virus Disease Model,cc-by,2010-12-16,PLoS One,1590.641,54,1624,The Wistar Institute,Medicine,The Wistar Institute,65721.08,US,facility,1427965,Biology
pr9i9swk,Yi Zhang,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,6523.218,3112,73865,Huazhong University of Science and Technology,Chemistry,Huazhong University of Science and Technology,148238.88,CN,education,6685871,Physics
uh3q65we,Yi Zhang,Acute Respiratory Distress Syndrome Induced by a Swine 2009 H1N1 Variant in Mice,cc-by,2012-01-03,PLoS One,6523.218,3112,73865,Huazhong University of Science and Technology,Chemistry,Huazhong University of Science and Technology,148238.88,CN,education,6685871,Physics
gl9cjmno,Yi Zhang,"Pandemic (H1N1) 2009 among Quarantined Close Contacts, Beijing, People’s Republic of China",no-cc,2011-10-16,Emerg Infect Dis,6523.218,3112,73865,Huazhong University of Science and Technology,Chemistry,Huazhong University of Science and Technology,148238.88,CN,education,6685871,Physics
cyrijv7b,Yi Zhang,Do corticosteroids reduce the mortality of influenza A (H1N1) infection? A meta-analysis,cc-by,2015-02-20,Crit Care,6523.218,3112,73865,Huazhong University of Science and Technology,Chemistry,Huazhong University of Science and Technology,148238.88,CN,education,6685871,Physics
pr9i9swk,James E Strong,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,2308.821,66,4017,University of Manitoba,Medicine,University of Manitoba,76319.53,CA,education,3850651,Biology
87mjdccj,Julien Arino,Antiviral resistance during pandemic influenza: implications for stockpiling and drug use,cc-by,2009-01-22,BMC Infect Dis,2095.9045,73,2198,University of Manitoba,Medicine,University of Manitoba,76319.53,CA,education,3850651,Biology
87mjdccj,Christopher S Bowman,Antiviral resistance during pandemic influenza: implications for stockpiling and drug use,cc-by,2009-01-22,BMC Infect Dis,704.6043,12,364,University of Manitoba,Medicine,University of Manitoba,76319.53,CA,education,3850651,Biology
e0ou9zjb,Ryan K Dare,Screening Pneumonia Patients for Mimivirus,no-cc,2008-03-16,Emerg Infect Dis,1413.5441,35,1071,University of Arkansas for Medical Sciences,Medicine,University of Arkansas for Medical Sciences,78297.59,US,education,2320973,Medicine
sswimukk,Karthikeyan Paranthaman,Resource Allocation during an Influenza Pandemic,no-cc,2008-03-16,Emerg Infect Dis,464.43088,7,82,Public Health England,Medicine,Public Health England,42927.062,GB,government,756569,Medicine
2zhaknbi,Brian K Dove,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,1455.2955,32,1229,Public Health England,Biology,Public Health England,42927.062,GB,government,756569,Medicine
zokd0uxp,Angie Lackenby,Pandemic H1N1 2009 influenza virus with the H275Y oseltamivir resistance neuraminidase mutation shows a small compromise in enzyme activity and viral fitness,no-cc,2010-12-16,J Antimicrob Chemother,3261.3752,71,3692,Public Health England,Medicine,Public Health England,42927.062,GB,government,756569,Medicine
g9f6bdlp,Franziska Ullrich,"WU Polyomavirus Infection in Children, Germany",no-cc,2008-04-16,Emerg Infect Dis,759.7687,35,308,Institute of Robotics and Intelligent Systems,Computer science,Institute of Robotics and Intelligent Systems,32334.287,CH,,261410,Computer science
gcjgfasj,Melanie R Taylor,Factors influencing psychological distress during a disease epidemic: Data from Australia's first outbreak of equine influenza,cc-by,2008-10-03,BMC Public Health,1285.069,95,1279,Bushfire and Natural Hazards CRC,Medicine,Bushfire and Natural Hazards CRC,9873.976,AU,nonprofit,9616,Geography
gcjgfasj,Kingsley E Agho,Factors influencing psychological distress during a disease epidemic: Data from Australia's first outbreak of equine influenza,cc-by,2008-10-03,BMC Public Health,3638.816,257,4808,Western Sydney University,Medicine,Western Sydney University,53565.168,AU,education,1077907,Biology
gcjgfasj,Beverley Raphael,Factors influencing psychological distress during a disease epidemic: Data from Australia's first outbreak of equine influenza,cc-by,2008-10-03,BMC Public Health,3803.5662,296,8165,Canberra Hospital,Psychology,Canberra Hospital,16208.112,AU,healthcare,126794,Medicine
kmdxxx76,Beverley Raphael,Factors Associated with Increased Risk Perception of Pandemic Influenza in Australia,cc-by,2010-07-20,Influenza Res Treat,3803.5662,296,8165,Canberra Hospital,Psychology,Canberra Hospital,16208.112,AU,healthcare,126794,Medicine
amvlm09p,Mirco Schmolke,Influenza A Virus Inhibits Type I IFN Signaling via NF-κB-Dependent Induction of SOCS-3 Expression,cc-by,2008-11-07,PLoS Pathog,2949.7925,67,3131,University of Geneva,Biology,University of Geneva,112484.18,CH,education,7501087,Biology
bqount8a,Mirco Schmolke,Host Modulators of H1N1 Cytopathogenicity,cc-by,2012-08-02,PLoS One,2949.7925,67,3131,University of Geneva,Biology,University of Geneva,112484.18,CH,education,7501087,Biology
pebc17zw,Caroline Tapparel,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,2781.7957,92,3352,University of Geneva,Biology,University of Geneva,112484.18,CH,education,7501087,Biology
e67ky5tr,Caroline Tapparel,Rhinovirus Genome Variation during Chronic Upper and Lower Respiratory Tract Infections,cc-by,2011-06-21,PLoS One,2781.7957,92,3352,University of Geneva,Biology,University of Geneva,112484.18,CH,education,7501087,Biology
pebc17zw,Sandra Van Belle,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,978.04114,9,496,University of Geneva,Genetics,University of Geneva,112484.18,CH,education,7501087,Biology
e67ky5tr,Sandra Van Belle,Rhinovirus Genome Variation during Chronic Upper and Lower Respiratory Tract Infections,cc-by,2011-06-21,PLoS One,978.04114,9,496,University of Geneva,Genetics,University of Geneva,112484.18,CH,education,7501087,Biology
pebc17zw,Lara Turin,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,1153.8096,20,634,University of Geneva,Biology,University of Geneva,112484.18,CH,education,7501087,Biology
pebc17zw,Paola M Soccal,New Respiratory Enterovirus and Recombinant Rhinoviruses among Circulating Picornaviruses,no-cc,2009-05-16,Emerg Infect Dis,2344.9216,129,2331,University of Geneva,Medicine,University of Geneva,112484.18,CH,education,7501087,Biology
e67ky5tr,Paola M Soccal,Rhinovirus Genome Variation during Chronic Upper and Lower Respiratory Tract Infections,cc-by,2011-06-21,PLoS One,2344.9216,129,2331,University of Geneva,Medicine,University of Geneva,112484.18,CH,education,7501087,Biology
hx77tpbt,György Fejer,Key Role of Splenic Myeloid DCs in the IFN-αβ Response to Adenoviruses In Vivo,cc-by,2008-11-14,PLoS Pathog,2562.7964,49,2592,University of Plymouth,Biology,University of Plymouth,43748.18,GB,education,1094412,Biology
54f3q2o5,Steve Shaw,Successful treatment of HIV-associated multicentric Castleman's disease and multiple organ failure with rituximab and supportive care: a case report,cc-by,2010-01-30,J Med Case Reports,1810.8728,105,2642,University of Plymouth,Medicine,University of Plymouth,43748.18,GB,education,1094412,Biology
hx77tpbt,Lisa Drechsel,Key Role of Splenic Myeloid DCs in the IFN-αβ Response to Adenoviruses In Vivo,cc-by,2008-11-14,PLoS Pathog,407.76706,1,89,Max Planck Institute of Immunobiology and Epigenetics,Immune system,Max Planck Institute of Immunobiology and Epigenetics,50367.516,DE,facility,307588,Biology
hx77tpbt,Simone Keck,Key Role of Splenic Myeloid DCs in the IFN-αβ Response to Adenoviruses In Vivo,cc-by,2008-11-14,PLoS Pathog,1582.0729,8,1428,Max Planck Institute of Immunobiology and Epigenetics,Immune system,Max Planck Institute of Immunobiology and Epigenetics,50367.516,DE,facility,307588,Biology
hx77tpbt,Bernd Hildenbrand,Key Role of Splenic Myeloid DCs in the IFN-αβ Response to Adenoviruses In Vivo,cc-by,2008-11-14,PLoS Pathog,588.11395,11,169,University of Freiburg Faculty of Biology,Medicine,University of Freiburg Faculty of Biology,37638.785,DE,,312845,Biology
hx77tpbt,Marina A Freudenberg,Key Role of Splenic Myeloid DCs in the IFN-αβ Response to Adenoviruses In Vivo,cc-by,2008-11-14,PLoS Pathog,4619.0137,158,12076,University of Freiburg,Biology,University of Freiburg,114010.64,DE,education,7769784,Biology
wtvfow2f,Rolf Backofen,Unifying evolutionary and thermodynamic information for RNA folding of multiple alignments,cc-by-nc,2008-10-04,Nucleic Acids Res,5957.951,612,14946,University of Freiburg,Biology,University of Freiburg,114010.64,DE,education,7769784,Biology
bifebnwt,Rolf Backofen,Graph-distance distribution of the Boltzmann ensemble of RNA secondary structures,cc-by,2014-09-11,Algorithms Mol Biol,5957.951,612,14946,University of Freiburg,Biology,University of Freiburg,114010.64,DE,education,7769784,Biology
oz823tw4,Hiroshi Rinka,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,791.5253,7,258,Osaka City General Hospital,Medicine,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Miho Tsuruwa,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,202.78542,1,12,Osaka City General Hospital,Psychology,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Akihiro Fuke,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,571.68506,1,138,Osaka City General Hospital,Psychology,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Akira Yoshimoto,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,410.40012,4,98,Osaka City General Hospital,Medicine,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Masanori Kan,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,630.7897,18,243,Osaka City General Hospital,Medicine,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Hideki Arimoto,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,846.4432,33,338,Osaka City General Hospital,Medicine,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Toshinori Miyaichi,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,580.709,21,103,Osaka City General Hospital,Medicine,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
oz823tw4,Ichiro Kuki,Hemorrhagic shock and encephalopathy syndrome – the markers for an early HSES diagnosis,cc-by,2008-10-16,BMC Pediatr,1169.2478,67,564,Osaka City General Hospital,Medicine,Osaka City General Hospital,20445.436,JP,healthcare,127450,Medicine
