cord_uid,display_name,title,license,publish_time,full,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
c8yzoen7,Magnus Jobs,"Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm",cc-by-nc,2010-09-22,Nucleic Acids Research,1896.6227,82,1468,Uppsala University,Computer science,Uppsala University,127587.9,SE,education,8794494,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
c8yzoen7,Sultan Golbob,"Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm",cc-by-nc,2010-09-22,Nucleic Acids Research,314.13373,4,33,Uppsala University,Biology,Uppsala University,127587.9,SE,education,8794494,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
c8yzoen7,Farid Benachenhou,"Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm",cc-by-nc,2010-09-22,Nucleic Acids Research,878.04126,14,305,Uppsala University,Genetics,Uppsala University,127587.9,SE,education,8794494,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
c8yzoen7,Maria Strømme,"Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm",cc-by-nc,2010-09-22,Nucleic Acids Research,3392.079,806,7053,Uppsala University,Materials science,Uppsala University,127587.9,SE,education,8794494,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
c8yzoen7,Jonas Blomberg,"Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm",cc-by-nc,2010-09-22,Nucleic Acids Research,3338.3406,286,5956,Uppsala University,Biology,Uppsala University,127587.9,SE,education,8794494,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
kt9pmfdr,Eugeny A Lukhtanov,A novel endonuclease IV post-PCR genotyping system,cc-by-nc,2006-09-29,Nucleic Acids Research,2197.953,27,1541,Epoch Biosciences,Biochemistry,Epoch Biosciences,9196.565,US,company,20468,Physics,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
kt9pmfdr,Nicolaas M J Vermeulen,A novel endonuclease IV post-PCR genotyping system,cc-by-nc,2006-09-29,Nucleic Acids Research,580.5251,24,165,Epoch Biosciences,Biology,Epoch Biosciences,9196.565,US,company,20468,Physics,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
kt9pmfdr,Walt Mahoney,A novel endonuclease IV post-PCR genotyping system,cc-by-nc,2006-09-29,Nucleic Acids Research,1648.1638,42,1327,Epoch Biosciences,Biology,Epoch Biosciences,9196.565,US,company,20468,Physics,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
wj7yonjw,Adam C Wilkinson,Rfam: updates to the RNA families database,cc-by-nc,2008-10-25,Nucleic Acids Research,2157.9106,96,3380,University of Oxford,Biology,University of Oxford,176632.98,GB,education,24458809,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
q26f8pv4,Jana Sperschneider,DotKnot: pseudoknot prediction using the probability dot plot under a refined energy model,cc-by-nc,2010-01-31,Nucleic Acids Research,1991.0884,66,1566,Commonwealth Scientific and Industrial Research Organisation,Biology,Commonwealth Scientific and Industrial Research Organisation,143670.2,AU,government,3570274,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
m56agj4z,Boris E Shakhnovich,Positional clustering improves computational binding site detection and identifies novel cis-regulatory sites in mammalian GABA(A) receptor subunit genes,cc-by-nc,2007-01-03,Nucleic Acids Research,1188.6646,28,649,Boston University,Biology,Boston University,121957.37,US,education,12406472,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
m56agj4z,Shelley J Russek,Positional clustering improves computational binding site detection and identifies novel cis-regulatory sites in mammalian GABA(A) receptor subunit genes,cc-by-nc,2007-01-03,Nucleic Acids Research,2439.2188,74,2467,Boston University,Biology,Boston University,121957.37,US,education,12406472,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
m56agj4z,Charles DeLisi,Positional clustering improves computational binding site detection and identifies novel cis-regulatory sites in mammalian GABA(A) receptor subunit genes,cc-by-nc,2007-01-03,Nucleic Acids Research,4315.3345,305,9805,Boston University,Biology,Boston University,121957.37,US,education,12406472,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
m56agj4z,Daniel S Roberts,Positional clustering improves computational binding site detection and identifies novel cis-regulatory sites in mammalian GABA(A) receptor subunit genes,cc-by-nc,2007-01-03,Nucleic Acids Research,389.50336,8,146,University of Connecticut Health Center,Unknown,University of Connecticut Health Center,61521.83,US,healthcare,1673588,Medicine,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
1rhy8td0,Martin L Hibberd,Large-scale evolutionary surveillance of the 2009 H1N1 influenza A virus using resequencing arrays,cc-by-nc,2010-02-25,Nucleic Acids Research,4960.174,300,15066,London School of Hygiene & Tropical Medicine,Biology,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
1rhy8td0,Martin L Hibberd,Large-scale evolutionary surveillance of the 2009 H1N1 influenza A virus using resequencing arrays,cc-by-nc,2010-02-25,Nucleic Acids Research,4960.174,300,15066,London School of Hygiene & Tropical Medicine,Biology,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
lz37rh82,Ross Berbeco,s-RT-MELT for rapid mutation scanning using enzymatic selection and real time DNA-melting: new potential for multiplex genetic analysis,cc-by-nc,2007-06-01,Nucleic Acids Research,2864.1487,285,3450,Brigham and Women's Hospital,Medicine,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
8y8ho2x5,Vadim N Gladyshev,"Recode-2: new design, new search tools, and many more genes",cc-by-nc,2009-09-25,Nucleic Acids Research,6948.5654,627,20260,Brigham and Women's Hospital,Biology,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
lz37rh82,Robert J Distel,s-RT-MELT for rapid mutation scanning using enzymatic selection and real time DNA-melting: new potential for multiplex genetic analysis,cc-by-nc,2007-06-01,Nucleic Acids Research,2443.668,43,3536,Dana-Farber Cancer Institute,Biology,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
lz37rh82,Pasi A Jänne,s-RT-MELT for rapid mutation scanning using enzymatic selection and real time DNA-melting: new potential for multiplex genetic analysis,cc-by-nc,2007-06-01,Nucleic Acids Research,11043.327,943,51265,Dana-Farber Cancer Institute,Medicine,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
lz37rh82,Lilin Wang,s-RT-MELT for rapid mutation scanning using enzymatic selection and real time DNA-melting: new potential for multiplex genetic analysis,cc-by-nc,2007-06-01,Nucleic Acids Research,2826.5242,277,5537,Northwestern Polytechnical University,Chemistry,Northwestern Polytechnical University,104528.61,CN,education,2552247,Physics,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
lz37rh82,G Mike Makrigiorgos,s-RT-MELT for rapid mutation scanning using enzymatic selection and real time DNA-melting: new potential for multiplex genetic analysis,cc-by-nc,2007-06-01,Nucleic Acids Research,2978.2217,203,3660,Dana-Farber/Brigham and Women's Cancer Center,Chemistry,,,,,,,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
sbnnh2mm,F Tangy,ViralORFeome: an integrated database to generate a versatile collection of viral ORFs,cc-by-nc,2009-12-08,Nucleic Acids Research,148.51788,1,14,Institut Pasteur,Physical therapy,Institut Pasteur,107380.85,FR,nonprofit,5441183,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
be8rxglx,Guoqing Lu,FluGenome: a web tool for genotyping influenza A virus,cc-by-nc,2007-05-30,Nucleic Acids Research,2254.6313,166,3587,University of Nebraska at Omaha,Biology,University of Nebraska at Omaha,42127.152,US,education,350739,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
be8rxglx,Rebecca Garten,FluGenome: a web tool for genotyping influenza A virus,cc-by-nc,2007-05-30,Nucleic Acids Research,3317.7742,81,5776,National Center for Immunization and Respiratory Diseases,Medicine,National Center for Immunization and Respiratory Diseases,58442.816,US,facility,545842,Medicine,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
be8rxglx,Ruben O Donis,FluGenome: a web tool for genotyping influenza A virus,cc-by-nc,2007-05-30,Nucleic Acids Research,5847.7207,246,14075,Centers for Disease Control and Prevention,Medicine,Centers for Disease Control and Prevention,142933.81,US,government,3800651,Medicine,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Derek S Youngblood,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,1167.008,6,675,National Institutes of Health,Genetics,National Institutes of Health,166689.47,US,government,12854046,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Derek S Youngblood,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,1167.008,6,675,National Institutes of Health,Genetics,National Institutes of Health,166689.47,US,government,12854046,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
5j496cx0,Derek S Youngblood,Delivery of steric block morpholino oligomers by (R-X-R)(4) peptides: structure–activity studies,cc-by-nc,2008-09-16,Nucleic Acids Research,1167.008,6,675,National Institutes of Health,Genetics,National Institutes of Health,166689.47,US,government,12854046,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
5j496cx0,Derek S Youngblood,Delivery of steric block morpholino oligomers by (R-X-R)(4) peptides: structure–activity studies,cc-by-nc,2008-09-16,Nucleic Acids Research,1167.008,6,675,National Institutes of Health,Genetics,National Institutes of Health,166689.47,US,government,12854046,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Jed N Hassinger,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,1157.9114,6,463,Sarepta Therapeutics,Genetics,Sarepta Therapeutics,11015.932,US,,33975,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Candace E Lovejoy,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,656.4532,4,184,Siga Technologies,Genetics,Siga Technologies,7861.2207,US,company,20069,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Michelle H Nelson,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,137.24693,3,15,Aptevo Therapeutics,Unknown,Aptevo Therapeutics,2333.1033,US,company,1524,Medicine,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Hong M Moulton,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,2228.0815,83,3491,Oregon State University,Biology,Oregon State University,92475.72,US,education,4436518,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
noscodew,Hong M Moulton,Cell-penetrating peptides as transporters for morpholino oligomers: effects of amino acid composition on intracellular delivery and cytotoxicity,cc-by-nc,2007-08-01,Nucleic Acids Research,2228.0815,83,3491,Oregon State University,Biology,Oregon State University,92475.72,US,education,4436518,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
5j496cx0,Hong M Moulton,Delivery of steric block morpholino oligomers by (R-X-R)(4) peptides: structure–activity studies,cc-by-nc,2008-09-16,Nucleic Acids Research,2228.0815,83,3491,Oregon State University,Biology,Oregon State University,92475.72,US,education,4436518,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
5j496cx0,Hong M Moulton,Delivery of steric block morpholino oligomers by (R-X-R)(4) peptides: structure–activity studies,cc-by-nc,2008-09-16,Nucleic Acids Research,2228.0815,83,3491,Oregon State University,Biology,Oregon State University,92475.72,US,education,4436518,Biology,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
gyzbzx53,Andrew Thompson,Electrospray ionisation-cleavable tandem nucleic acid mass tag–peptide nucleic acid conjugates: synthesis and applications to quantitative genomic analysis using electrospray ionisation-MS/MS,cc-by-nc,2007-01-26,Nucleic Acids Research,6406.9834,2471,42830,University of Warwick,Biology,University of Warwick,90584.56,GB,education,4456134,Physics,"['1362-4962', '1362-4954', '0305-1048']",Nucleic Acids Research,Oxford University Press,152342.0,4233848,Biology
